x,z,z_scaled,kernel,globalmax,horizons,environment,id,trials,agent,Edistance
0,12,14,8,76,10,rough,37,1,human,1
2,98,79,8,76,10,rough,37,2,human,2
3,85,70,8,76,10,rough,37,3,human,1
4,54,46,8,76,10,rough,37,4,human,1
5,76,63,8,76,10,rough,37,5,human,1
6,68,57,8,76,10,rough,37,6,human,1
7,58,49,8,76,10,rough,37,7,human,1
7,58,49,8,76,10,rough,37,8,human,0
8,54,46,8,76,10,rough,37,9,human,1
9,41,36,8,76,10,rough,37,10,human,1
24,49,35,8,61,10,smooth,38,0,human,15
0,3,7,8,61,10,smooth,38,1,human,24
8,94,62,8,61,10,smooth,38,2,human,8
9,99,65,8,61,10,smooth,38,3,human,1
10,94,62,8,61,10,smooth,38,4,human,1
11,86,57,8,61,10,smooth,38,5,human,1
7,84,56,8,61,10,smooth,38,6,human,4
12,76,51,8,61,10,smooth,38,7,human,5
19,57,40,8,61,10,smooth,38,8,human,7
29,24,20,8,61,10,smooth,38,9,human,10
15,49,35,8,61,10,smooth,38,10,human,14
14,23,22,24,72,5,smooth,38,0,human,-1
1,20,19,24,72,5,smooth,38,1,human,13
26,57,46,24,72,5,smooth,38,2,human,25
27,55,45,24,72,5,smooth,38,3,human,1
25,57,46,24,72,5,smooth,38,4,human,2
24,58,47,24,72,5,smooth,38,5,human,1
16,73,59,1,74,10,smooth,38,0,human,-1
15,61,50,1,74,10,smooth,38,1,human,1
17,82,66,1,74,10,smooth,38,2,human,2
18,87,69,1,74,10,smooth,38,3,human,1
19,96,76,1,74,10,smooth,38,4,human,1
20,98,78,1,74,10,smooth,38,5,human,1
21,98,78,1,74,10,smooth,38,6,human,1
22,93,74,1,74,10,smooth,38,7,human,1
23,93,74,1,74,10,smooth,38,8,human,1
24,93,74,1,74,10,smooth,38,9,human,1
25,78,63,1,74,10,smooth,38,10,human,1
0,69,46,13,60,5,smooth,38,0,human,-1
3,75,50,13,60,5,smooth,38,1,human,3
6,49,34,13,60,5,smooth,38,2,human,3
2,76,51,13,60,5,smooth,38,3,human,4
4,76,51,13,60,5,smooth,38,4,human,2
1,76,51,13,60,5,smooth,38,5,human,3
25,45,36,23,69,10,smooth,38,0,human,-1
13,61,47,23,69,10,smooth,38,1,human,12
14,66,51,23,69,10,smooth,38,2,human,1
15,56,44,23,69,10,smooth,38,3,human,1
16,47,37,23,69,10,smooth,38,4,human,1
17,48,38,23,69,10,smooth,38,5,human,1
18,69,53,23,69,10,smooth,38,6,human,1
19,86,64,23,69,10,smooth,38,7,human,1
20,84,63,23,69,10,smooth,38,8,human,1
21,54,42,23,69,10,smooth,38,9,human,1
12,55,43,23,69,10,smooth,38,10,human,9
28,29,23,28,61,5,smooth,38,0,human,-1
11,47,34,28,61,5,smooth,38,1,human,17
12,78,53,28,61,5,smooth,38,2,human,1
13,95,63,28,61,5,smooth,38,3,human,1
14,100,66,28,61,5,smooth,38,4,human,1
15,92,61,28,61,5,smooth,38,5,human,1
19,4,8,0,79,10,smooth,38,0,human,-1
10,100,84,0,79,10,smooth,38,1,human,9
9,93,78,0,79,10,smooth,38,2,human,1
11,91,77,0,79,10,smooth,38,3,human,2
12,76,65,0,79,10,smooth,38,4,human,1
8,64,56,0,79,10,smooth,38,5,human,4
13,60,52,0,79,10,smooth,38,6,human,5
7,24,24,0,79,10,smooth,38,7,human,6
14,56,49,0,79,10,smooth,38,8,human,7
15,62,54,0,79,10,smooth,38,9,human,1
16,60,52,0,79,10,smooth,38,10,human,1
15,99,84,32,80,5,smooth,38,0,human,-1
14,81,70,32,80,5,smooth,38,1,human,1
16,93,79,32,80,5,smooth,38,2,human,2
17,66,58,32,80,5,smooth,38,3,human,1
18,45,41,32,80,5,smooth,38,4,human,1
13,44,40,32,80,5,smooth,38,5,human,5
20,100,84,20,79,10,smooth,38,0,human,-1
19,99,83,20,79,10,smooth,38,1,human,1
21,90,76,20,79,10,smooth,38,2,human,2
22,77,66,20,79,10,smooth,38,3,human,1
23,63,55,20,79,10,smooth,38,4,human,1
24,55,48,20,79,10,smooth,38,5,human,1
18,86,73,20,79,10,smooth,38,6,human,6
17,67,58,20,79,10,smooth,38,7,human,1
16,44,40,20,79,10,smooth,38,8,human,1
25,52,46,20,79,10,smooth,38,9,human,9
26,48,43,20,79,10,smooth,38,10,human,1
24,31,30,29,80,5,smooth,38,0,human,-1
13,23,23,29,80,5,smooth,38,1,human,11
4,100,85,29,80,5,smooth,38,2,human,9
3,86,74,29,80,5,smooth,38,3,human,1
5,81,70,29,80,5,smooth,38,4,human,2
6,30,29,29,80,5,smooth,38,5,human,1
16,27,26,33,76,10,smooth,38,0,human,-1
6,23,22,33,76,10,smooth,38,1,human,10
24,59,50,33,76,10,smooth,38,2,human,18
23,43,38,33,76,10,smooth,38,3,human,1
25,72,60,33,76,10,smooth,38,4,human,2
26,72,60,33,76,10,smooth,38,5,human,1
27,64,54,33,76,10,smooth,38,6,human,1
28,48,41,33,76,10,smooth,38,7,human,1
29,40,35,33,76,10,smooth,38,8,human,1
22,18,19,33,76,10,smooth,38,9,human,7
21,1,6,33,76,10,smooth,38,10,human,1
4,47,42,34,78,5,smooth,38,0,human,-1
5,49,43,34,78,5,smooth,38,1,human,1
6,44,39,34,78,5,smooth,38,2,human,1
7,39,35,34,78,5,smooth,38,3,human,1
8,52,46,34,78,5,smooth,38,4,human,1
9,50,44,34,78,5,smooth,38,5,human,1
19,90,71,9,73,10,smooth,38,0,human,-1
18,100,78,9,73,10,smooth,38,1,human,1
17,95,74,9,73,10,smooth,38,2,human,1
16,71,57,9,73,10,smooth,38,3,human,1
20,63,51,9,73,10,smooth,38,4,human,4
21,26,24,9,73,10,smooth,38,5,human,1
15,36,31,9,73,10,smooth,38,6,human,6
14,13,14,9,73,10,smooth,38,7,human,1
22,1,6,9,73,10,smooth,38,8,human,8
13,12,14,9,73,10,smooth,38,9,human,9
12,20,20,9,73,10,smooth,38,10,human,1
23,27,24,2,69,5,smooth,38,0,human,-1
11,9,11,2,69,5,smooth,38,1,human,12
18,10,12,2,69,5,smooth,38,2,human,7
19,8,11,2,69,5,smooth,38,3,human,1
20,28,24,2,69,5,smooth,38,4,human,1
21,49,39,2,69,5,smooth,38,5,human,1
8,83,71,12,80,10,smooth,38,0,human,-1
9,94,80,12,80,10,smooth,38,1,human,1
7,61,54,12,80,10,smooth,38,2,human,2
10,67,59,12,80,10,smooth,38,3,human,3
11,26,26,12,80,10,smooth,38,4,human,1
6,64,56,12,80,10,smooth,38,5,human,5
5,70,61,12,80,10,smooth,38,6,human,1
4,55,49,12,80,10,smooth,38,7,human,1
3,30,29,12,80,10,smooth,38,8,human,1
2,22,23,12,80,10,smooth,38,9,human,1
1,27,27,12,80,10,smooth,38,10,human,1
8,6,10,6,75,5,smooth,38,0,human,-1
22,18,19,6,75,5,smooth,38,1,human,14
23,40,35,6,75,5,smooth,38,2,human,1
24,59,49,6,75,5,smooth,38,3,human,1
25,57,48,6,75,5,smooth,38,4,human,1
26,45,39,6,75,5,smooth,38,5,human,1
9,93,79,30,80,5,rough,43,0,human,17
9,93,79,30,80,5,rough,43,1,human,0
9,92,79,30,80,5,rough,43,2,human,0
9,92,79,30,80,5,rough,43,3,human,0
9,91,78,30,80,5,rough,43,4,human,0
9,90,77,30,80,5,rough,43,5,human,0
3,83,60,32,66,10,rough,43,0,human,-1
5,60,45,32,66,10,rough,43,1,human,2
2,73,53,32,66,10,rough,43,2,human,3
4,100,71,32,66,10,rough,43,3,human,2
4,102,72,32,66,10,rough,43,4,human,0
4,99,70,32,66,10,rough,43,5,human,0
4,100,71,32,66,10,rough,43,6,human,0
4,98,70,32,66,10,rough,43,7,human,0
4,99,70,32,66,10,rough,43,8,human,0
4,102,72,32,66,10,rough,43,9,human,0
4,101,72,32,66,10,rough,43,10,human,0
26,79,53,26,61,5,rough,43,0,human,-1
25,100,66,26,61,5,rough,43,1,human,1
25,101,67,26,61,5,rough,43,2,human,0
25,100,66,26,61,5,rough,43,3,human,0
25,98,65,26,61,5,rough,43,4,human,0
25,99,65,26,61,5,rough,43,5,human,0
19,39,33,10,71,10,rough,43,0,human,-1
4,31,27,10,71,10,rough,43,1,human,15
26,25,23,10,71,10,rough,43,2,human,22
13,56,45,10,71,10,rough,43,3,human,13
10,100,76,10,71,10,rough,43,4,human,3
10,99,75,10,71,10,rough,43,5,human,0
10,100,76,10,71,10,rough,43,6,human,0
10,98,75,10,71,10,rough,43,7,human,0
10,99,75,10,71,10,rough,43,8,human,0
10,100,76,10,71,10,rough,43,9,human,0
10,98,75,10,71,10,rough,43,10,human,0
11,75,55,6,67,5,rough,43,0,human,-1
8,19,18,6,67,5,rough,43,1,human,3
14,81,59,6,67,5,rough,43,2,human,6
15,42,33,6,67,5,rough,43,3,human,1
13,64,48,6,67,5,rough,43,4,human,2
14,80,59,6,67,5,rough,43,5,human,1
0,52,38,25,64,10,rough,43,0,human,-1
27,9,11,25,64,10,rough,43,1,human,27
13,66,47,25,64,10,rough,43,2,human,14
17,80,56,25,64,10,rough,43,3,human,4
17,78,55,25,64,10,rough,43,4,human,0
17,78,55,25,64,10,rough,43,5,human,0
17,79,56,25,64,10,rough,43,6,human,0
17,80,56,25,64,10,rough,43,7,human,0
17,81,57,25,64,10,rough,43,8,human,0
17,80,56,25,64,10,rough,43,9,human,0
17,80,56,25,64,10,rough,43,10,human,0
26,30,26,11,69,5,rough,43,0,human,-1
15,56,44,11,69,5,rough,43,1,human,11
12,27,24,11,69,5,rough,43,2,human,3
18,23,21,11,69,5,rough,43,3,human,6
16,33,28,11,69,5,rough,43,4,human,2
15,57,44,11,69,5,rough,43,5,human,1
4,49,36,4,64,10,rough,43,0,human,-1
14,50,37,4,64,10,rough,43,1,human,10
24,82,57,4,64,10,rough,43,2,human,10
25,68,49,4,64,10,rough,43,3,human,1
23,63,45,4,64,10,rough,43,4,human,2
24,83,58,4,64,10,rough,43,5,human,1
24,82,57,4,64,10,rough,43,6,human,0
24,82,57,4,64,10,rough,43,7,human,0
24,81,57,4,64,10,rough,43,8,human,0
24,81,57,4,64,10,rough,43,9,human,0
24,85,59,4,64,10,rough,43,10,human,0
0,74,52,33,64,5,rough,43,0,human,-1
1,76,54,33,64,5,rough,43,1,human,1
2,56,41,33,64,5,rough,43,2,human,1
1,75,53,33,64,5,rough,43,3,human,1
1,76,54,33,64,5,rough,43,4,human,0
1,76,54,33,64,5,rough,43,5,human,0
9,59,47,14,71,10,rough,43,0,human,-1
11,36,31,14,71,10,rough,43,1,human,2
7,46,38,14,71,10,rough,43,2,human,4
9,60,48,14,71,10,rough,43,3,human,2
9,63,50,14,71,10,rough,43,4,human,0
9,58,46,14,71,10,rough,43,5,human,0
9,59,47,14,71,10,rough,43,6,human,0
9,60,48,14,71,10,rough,43,7,human,0
9,61,48,14,71,10,rough,43,8,human,0
9,61,48,14,71,10,rough,43,9,human,0
9,60,48,14,71,10,rough,43,10,human,0
23,9,11,20,66,5,rough,43,0,human,-1
13,0,5,20,66,5,rough,43,1,human,10
1,34,27,20,66,5,rough,43,2,human,12
29,6,9,20,66,5,rough,43,3,human,28
7,20,18,20,66,5,rough,43,4,human,22
8,49,37,20,66,5,rough,43,5,human,1
28,31,27,1,72,10,rough,43,0,human,-1
11,31,27,1,72,10,rough,43,1,human,17
20,18,18,1,72,10,rough,43,2,human,9
5,28,25,1,72,10,rough,43,3,human,15
2,42,35,1,72,10,rough,43,4,human,3
0,99,76,1,72,10,rough,43,5,human,2
0,100,77,1,72,10,rough,43,6,human,0
0,100,77,1,72,10,rough,43,7,human,0
0,101,78,1,72,10,rough,43,8,human,0
0,100,77,1,72,10,rough,43,9,human,0
0,101,78,1,72,10,rough,43,10,human,0
9,66,52,28,71,5,rough,43,0,human,-1
10,72,56,28,71,5,rough,43,1,human,1
8,93,71,28,71,5,rough,43,2,human,2
8,93,71,28,71,5,rough,43,3,human,0
8,94,72,28,71,5,rough,43,4,human,0
8,94,72,28,71,5,rough,43,5,human,0
24,56,47,29,75,10,rough,43,0,human,-1
23,39,34,29,75,10,rough,43,1,human,1
25,101,81,29,75,10,rough,43,2,human,2
25,101,81,29,75,10,rough,43,3,human,0
25,100,80,29,75,10,rough,43,4,human,0
25,100,80,29,75,10,rough,43,5,human,0
25,101,81,29,75,10,rough,43,6,human,0
25,100,80,29,75,10,rough,43,7,human,0
25,100,80,29,75,10,rough,43,8,human,0
25,99,79,29,75,10,rough,43,9,human,0
25,101,81,29,75,10,rough,43,10,human,0
15,76,56,36,67,5,rough,43,0,human,-1
16,85,62,36,67,5,rough,43,1,human,1
14,48,37,36,67,5,rough,43,2,human,2
17,89,65,36,67,5,rough,43,3,human,3
18,99,71,36,67,5,rough,43,4,human,1
19,74,55,36,67,5,rough,43,5,human,1
14,69,48,3,62,10,rough,43,0,human,-1
15,25,21,3,62,10,rough,43,1,human,1
13,80,55,3,62,10,rough,43,2,human,2
12,92,62,3,62,10,rough,43,3,human,1
11,99,66,3,62,10,rough,43,4,human,1
10,99,66,3,62,10,rough,43,5,human,1
9,66,46,3,62,10,rough,43,6,human,1
10,99,66,3,62,10,rough,43,7,human,1
10,100,67,3,62,10,rough,43,8,human,0
10,100,67,3,62,10,rough,43,9,human,0
10,99,66,3,62,10,rough,43,10,human,0
14,80,54,5,61,10,rough,44,0,human,4
8,80,54,5,61,10,rough,44,1,human,6
20,65,45,5,61,10,rough,44,2,human,12
15,61,42,5,61,10,rough,44,3,human,5
13,49,35,5,61,10,rough,44,4,human,2
7,81,54,5,61,10,rough,44,5,human,6
6,61,42,5,61,10,rough,44,6,human,1
9,74,50,5,61,10,rough,44,7,human,3
10,99,65,5,61,10,rough,44,8,human,1
10,100,66,5,61,10,rough,44,9,human,0
10,99,65,5,61,10,rough,44,10,human,0
9,3,7,34,66,5,rough,44,0,human,-1
17,75,55,34,66,5,rough,44,1,human,8
18,28,23,34,66,5,rough,44,2,human,1
16,62,46,34,66,5,rough,44,3,human,2
17,76,55,34,66,5,rough,44,4,human,1
17,74,54,34,66,5,rough,44,5,human,0
27,32,26,0,67,10,rough,44,0,human,-1
6,49,38,0,67,10,rough,44,1,human,21
13,95,69,0,67,10,rough,44,2,human,7
13,95,69,0,67,10,rough,44,3,human,0
13,95,69,0,67,10,rough,44,4,human,0
13,96,69,0,67,10,rough,44,5,human,0
13,95,69,0,67,10,rough,44,6,human,0
13,97,70,0,67,10,rough,44,7,human,0
13,95,69,0,67,10,rough,44,8,human,0
13,96,69,0,67,10,rough,44,9,human,0
13,95,69,0,67,10,rough,44,10,human,0
20,15,16,37,73,5,rough,44,0,human,-1
6,88,69,37,73,5,rough,44,1,human,14
6,89,70,37,73,5,rough,44,2,human,0
6,89,70,37,73,5,rough,44,3,human,0
6,89,70,37,73,5,rough,44,4,human,0
6,89,70,37,73,5,rough,44,5,human,0
15,53,41,13,67,10,rough,44,0,human,-1
5,0,5,13,67,10,rough,44,1,human,10
22,70,52,13,67,10,rough,44,2,human,17
23,82,60,13,67,10,rough,44,3,human,1
24,83,61,13,67,10,rough,44,4,human,1
25,60,45,13,67,10,rough,44,5,human,1
24,84,61,13,67,10,rough,44,6,human,1
24,83,61,13,67,10,rough,44,7,human,0
24,84,61,13,67,10,rough,44,8,human,0
24,83,61,13,67,10,rough,44,9,human,0
24,84,61,13,67,10,rough,44,10,human,0
8,20,20,24,73,5,rough,44,0,human,-1
21,59,48,24,73,5,rough,44,1,human,13
22,37,32,24,73,5,rough,44,2,human,1
20,78,62,24,73,5,rough,44,3,human,2
20,78,62,24,73,5,rough,44,4,human,0
20,77,61,24,73,5,rough,44,5,human,0
12,27,25,35,73,10,rough,44,0,human,-1
21,70,56,35,73,10,rough,44,1,human,9
22,73,58,35,73,10,rough,44,2,human,1
23,29,26,35,73,10,rough,44,3,human,1
20,83,66,35,73,10,rough,44,4,human,3
20,81,64,35,73,10,rough,44,5,human,0
20,84,66,35,73,10,rough,44,6,human,0
20,81,64,35,73,10,rough,44,7,human,0
20,82,65,35,73,10,rough,44,8,human,0
20,82,65,35,73,10,rough,44,9,human,0
20,82,65,35,73,10,rough,44,10,human,0
20,21,21,38,77,5,rough,44,0,human,-1
7,80,67,38,77,5,rough,44,1,human,13
7,82,68,38,77,5,rough,44,2,human,0
7,81,67,38,77,5,rough,44,3,human,0
7,85,70,38,77,5,rough,44,4,human,0
7,82,68,38,77,5,rough,44,5,human,0
0,73,60,19,76,10,rough,44,0,human,-1
1,48,41,19,76,10,rough,44,1,human,1
2,26,25,19,76,10,rough,44,2,human,1
19,53,45,19,76,10,rough,44,3,human,17
21,25,24,19,76,10,rough,44,4,human,2
0,72,60,19,76,10,rough,44,5,human,21
0,73,60,19,76,10,rough,44,6,human,0
0,71,59,19,76,10,rough,44,7,human,0
0,70,58,19,76,10,rough,44,8,human,0
0,72,60,19,76,10,rough,44,9,human,0
0,71,59,19,76,10,rough,44,10,human,0
14,-1,4,14,71,5,rough,44,0,human,-1
5,43,36,14,71,5,rough,44,1,human,9
4,25,23,14,71,5,rough,44,2,human,1
6,52,42,14,71,5,rough,44,3,human,2
7,44,36,14,71,5,rough,44,4,human,1
9,60,48,14,71,5,rough,44,5,human,2
1,81,60,1,68,10,rough,44,0,human,-1
0,98,72,1,68,10,rough,44,1,human,1
2,41,33,1,68,10,rough,44,2,human,2
0,101,74,1,68,10,rough,44,3,human,2
0,100,73,1,68,10,rough,44,4,human,0
0,102,74,1,68,10,rough,44,5,human,0
0,100,73,1,68,10,rough,44,6,human,0
0,98,72,1,68,10,rough,44,7,human,0
0,100,73,1,68,10,rough,44,8,human,0
0,99,72,1,68,10,rough,44,9,human,0
0,100,73,1,68,10,rough,44,10,human,0
16,50,45,33,79,5,rough,44,0,human,-1
17,72,62,33,79,5,rough,44,1,human,1
18,61,53,33,79,5,rough,44,2,human,1
17,74,63,33,79,5,rough,44,3,human,1
17,74,63,33,79,5,rough,44,4,human,0
17,74,63,33,79,5,rough,44,5,human,0
19,95,63,32,61,10,rough,44,0,human,-1
20,61,42,32,61,10,rough,44,1,human,1
18,75,51,32,61,10,rough,44,2,human,2
19,97,64,32,61,10,rough,44,3,human,1
19,95,63,32,61,10,rough,44,4,human,0
19,96,64,32,61,10,rough,44,5,human,0
19,97,64,32,61,10,rough,44,6,human,0
19,97,64,32,61,10,rough,44,7,human,0
17,66,45,32,61,10,rough,44,8,human,2
19,96,64,32,61,10,rough,44,9,human,2
19,95,63,32,61,10,rough,44,10,human,0
10,53,45,39,76,5,rough,44,0,human,-1
11,57,48,39,76,5,rough,44,1,human,1
12,53,45,39,76,5,rough,44,2,human,1
9,63,53,39,76,5,rough,44,3,human,3
8,64,54,39,76,5,rough,44,4,human,1
9,64,54,39,76,5,rough,44,5,human,1
19,49,38,16,68,10,rough,44,0,human,-1
7,97,71,16,68,10,rough,44,1,human,12
6,65,49,16,68,10,rough,44,2,human,1
8,78,58,16,68,10,rough,44,3,human,2
7,98,72,16,68,10,rough,44,4,human,1
9,61,46,16,68,10,rough,44,5,human,2
6,64,49,16,68,10,rough,44,6,human,3
7,97,71,16,68,10,rough,44,7,human,1
7,97,71,16,68,10,rough,44,8,human,0
7,97,71,16,68,10,rough,44,9,human,0
7,96,70,16,68,10,rough,44,10,human,0
29,60,47,17,70,5,rough,44,0,human,-1
28,88,67,17,70,5,rough,44,1,human,1
28,86,65,17,70,5,rough,44,2,human,0
28,89,67,17,70,5,rough,44,3,human,0
28,87,66,17,70,5,rough,44,4,human,0
28,88,67,17,70,5,rough,44,5,human,0
26,44,40,1,79,5,smooth,45,0,human,2
21,97,82,1,79,5,smooth,45,1,human,5
21,96,81,1,79,5,smooth,45,2,human,0
22,93,78,1,79,5,smooth,45,3,human,1
23,94,79,1,79,5,smooth,45,4,human,1
24,94,79,1,79,5,smooth,45,5,human,1
6,95,75,19,74,10,smooth,45,0,human,-1
5,100,79,19,74,10,smooth,45,1,human,1
7,84,67,19,74,10,smooth,45,2,human,2
4,91,72,19,74,10,smooth,45,3,human,3
3,72,58,19,74,10,smooth,45,4,human,1
8,85,68,19,74,10,smooth,45,5,human,5
9,87,69,19,74,10,smooth,45,6,human,1
10,80,64,19,74,10,smooth,45,7,human,1
11,66,54,19,74,10,smooth,45,8,human,1
12,60,49,19,74,10,smooth,45,9,human,1
21,9,12,19,74,10,smooth,45,10,human,9
11,78,65,3,77,5,smooth,45,0,human,-1
12,102,84,3,77,5,smooth,45,1,human,1
13,99,81,3,77,5,smooth,45,2,human,1
15,32,30,3,77,5,smooth,45,3,human,2
14,70,59,3,77,5,smooth,45,4,human,1
10,59,50,3,77,5,smooth,45,5,human,4
13,62,50,37,72,10,smooth,45,0,human,-1
14,68,54,37,72,10,smooth,45,1,human,1
17,84,65,37,72,10,smooth,45,2,human,3
18,90,70,37,72,10,smooth,45,3,human,1
19,83,65,37,72,10,smooth,45,4,human,1
20,77,60,37,72,10,smooth,45,5,human,1
16,75,59,37,72,10,smooth,45,6,human,4
15,69,55,37,72,10,smooth,45,7,human,1
27,33,29,37,72,10,smooth,45,8,human,12
6,93,72,37,72,10,smooth,45,9,human,21
5,86,67,37,72,10,smooth,45,10,human,1
18,46,41,12,79,5,smooth,45,0,human,-1
14,81,69,12,79,5,smooth,45,1,human,4
13,43,39,12,79,5,smooth,45,2,human,1
15,99,83,12,79,5,smooth,45,3,human,2
16,88,75,12,79,5,smooth,45,4,human,1
17,63,55,12,79,5,smooth,45,5,human,1
9,97,72,4,69,10,smooth,45,0,human,-1
8,92,68,4,69,10,smooth,45,1,human,1
10,84,63,4,69,10,smooth,45,2,human,2
7,84,63,4,69,10,smooth,45,3,human,3
11,57,44,4,69,10,smooth,45,4,human,4
5,67,51,4,69,10,smooth,45,5,human,6
6,74,56,4,69,10,smooth,45,6,human,1
22,100,74,4,69,10,smooth,45,7,human,16
23,95,71,4,69,10,smooth,45,8,human,1
21,96,71,4,69,10,smooth,45,9,human,2
20,86,64,4,69,10,smooth,45,10,human,1
1,80,63,20,72,5,smooth,45,0,human,-1
0,85,66,20,72,5,smooth,45,1,human,1
2,66,53,20,72,5,smooth,45,2,human,2
5,15,16,20,72,5,smooth,45,3,human,3
10,51,42,20,72,5,smooth,45,4,human,5
13,21,20,20,72,5,smooth,45,5,human,3
28,25,23,6,71,10,smooth,45,0,human,-1
24,58,46,6,71,10,smooth,45,1,human,4
21,6,9,6,71,10,smooth,45,2,human,3
18,8,11,6,71,10,smooth,45,3,human,3
15,88,67,6,71,10,smooth,45,4,human,3
14,100,76,6,71,10,smooth,45,5,human,1
13,95,72,6,71,10,smooth,45,6,human,1
12,75,58,6,71,10,smooth,45,7,human,1
10,22,21,6,71,10,smooth,45,8,human,2
11,45,37,6,71,10,smooth,45,9,human,1
4,47,38,6,71,10,smooth,45,10,human,7
16,27,23,33,66,5,smooth,45,0,human,-1
9,40,31,33,66,5,smooth,45,1,human,7
7,43,33,33,66,5,smooth,45,2,human,2
10,27,23,33,66,5,smooth,45,3,human,3
23,43,33,33,66,5,smooth,45,4,human,13
26,72,53,33,66,5,smooth,45,5,human,3
8,46,41,38,78,10,smooth,45,0,human,-1
6,81,68,38,78,10,smooth,45,1,human,2
5,94,78,38,78,10,smooth,45,2,human,1
4,90,75,38,78,10,smooth,45,3,human,1
3,65,56,38,78,10,smooth,45,4,human,1
2,39,35,38,78,10,smooth,45,5,human,1
2,41,37,38,78,10,smooth,45,6,human,0
17,81,68,38,78,10,smooth,45,7,human,15
18,52,46,38,78,10,smooth,45,8,human,1
15,99,82,38,78,10,smooth,45,9,human,3
14,76,64,38,78,10,smooth,45,10,human,1
14,70,61,27,80,5,smooth,45,0,human,-1
13,68,59,27,80,5,smooth,45,1,human,1
15,71,62,27,80,5,smooth,45,2,human,2
16,80,69,27,80,5,smooth,45,3,human,1
12,61,54,27,80,5,smooth,45,4,human,4
11,55,49,27,80,5,smooth,45,5,human,1
6,17,17,9,70,10,smooth,45,0,human,-1
2,13,14,9,70,10,smooth,45,1,human,4
12,18,18,9,70,10,smooth,45,2,human,10
15,38,32,9,70,10,smooth,45,3,human,3
20,63,49,9,70,10,smooth,45,4,human,5
21,27,24,9,70,10,smooth,45,5,human,1
18,101,76,9,70,10,smooth,45,6,human,3
17,96,72,9,70,10,smooth,45,7,human,1
16,72,55,9,70,10,smooth,45,8,human,1
19,90,68,9,70,10,smooth,45,9,human,3
24,15,16,9,70,10,smooth,45,10,human,5
23,43,37,17,75,5,smooth,45,0,human,-1
20,19,19,17,75,5,smooth,45,1,human,3
26,63,52,17,75,5,smooth,45,2,human,6
27,77,63,17,75,5,smooth,45,3,human,1
28,80,65,17,75,5,smooth,45,4,human,1
25,51,43,17,75,5,smooth,45,5,human,3
12,4,8,31,66,10,smooth,45,0,human,-1
6,11,12,31,66,10,smooth,45,1,human,6
8,41,32,31,66,10,smooth,45,2,human,2
15,43,33,31,66,10,smooth,45,3,human,7
20,59,44,31,66,10,smooth,45,4,human,5
21,100,71,31,66,10,smooth,45,5,human,1
22,82,59,31,66,10,smooth,45,6,human,1
23,28,23,31,66,10,smooth,45,7,human,1
27,18,17,31,66,10,smooth,45,8,human,4
17,26,22,31,66,10,smooth,45,9,human,10
2,46,35,31,66,10,smooth,45,10,human,15
4,46,34,39,64,5,smooth,45,0,human,-1
8,37,29,39,64,5,smooth,45,1,human,4
1,79,56,39,64,5,smooth,45,2,human,7
0,70,50,39,64,5,smooth,45,3,human,1
2,73,52,39,64,5,smooth,45,4,human,2
18,61,44,39,64,5,smooth,45,5,human,16
5,50,44,34,77,10,smooth,45,0,human,-1
10,52,45,34,77,10,smooth,45,1,human,5
7,41,37,34,77,10,smooth,45,2,human,3
2,19,20,34,77,10,smooth,45,3,human,5
18,23,23,34,77,10,smooth,45,4,human,16
23,91,75,34,77,10,smooth,45,5,human,5
24,85,70,34,77,10,smooth,45,6,human,1
25,60,51,34,77,10,smooth,45,7,human,1
22,71,60,34,77,10,smooth,45,8,human,3
21,33,30,34,77,10,smooth,45,9,human,1
28,31,29,34,77,10,smooth,45,10,human,7
10,84,60,33,66,5,rough,50,0,human,-1
10,85,61,33,66,5,rough,50,1,human,0
13,34,27,33,66,5,rough,50,2,human,3
12,32,26,33,66,5,rough,50,3,human,1
11,72,53,33,66,5,rough,50,4,human,1
9,58,43,33,66,5,rough,50,5,human,2
29,56,44,12,69,10,rough,50,0,human,-1
28,40,33,12,69,10,rough,50,1,human,1
14,101,75,12,69,10,rough,50,2,human,14
13,50,40,12,69,10,rough,50,3,human,1
15,94,70,12,69,10,rough,50,4,human,2
17,27,24,12,69,10,rough,50,5,human,2
16,59,46,12,69,10,rough,50,6,human,1
11,36,30,12,69,10,rough,50,7,human,5
12,32,27,12,69,10,rough,50,8,human,1
20,16,16,12,69,10,rough,50,9,human,8
19,27,24,12,69,10,rough,50,10,human,1
15,25,22,31,67,5,rough,50,0,human,-1
4,100,72,31,67,5,rough,50,1,human,11
6,65,49,31,67,5,rough,50,2,human,2
5,97,70,31,67,5,rough,50,3,human,1
2,45,35,31,67,5,rough,50,4,human,3
7,46,36,31,67,5,rough,50,5,human,5
25,68,54,4,72,10,rough,50,0,human,-1
16,56,45,4,72,10,rough,50,1,human,9
18,77,60,4,72,10,rough,50,2,human,2
17,100,77,4,72,10,rough,50,3,human,1
19,65,52,4,72,10,rough,50,4,human,2
15,18,18,4,72,10,rough,50,5,human,4
13,74,58,4,72,10,rough,50,6,human,2
22,39,33,4,72,10,rough,50,7,human,9
14,48,40,4,72,10,rough,50,8,human,8
7,47,39,4,72,10,rough,50,9,human,7
6,37,32,4,72,10,rough,50,10,human,1
1,81,55,1,62,5,rough,50,0,human,-1
9,38,29,1,62,5,rough,50,1,human,8
14,87,59,1,62,5,rough,50,2,human,5
10,1,6,1,62,5,rough,50,3,human,4
