,trials,x,z,kernel,environment,agent,grid,horizons
0,9,8,84.05808456138621,21,rough,random,8,10
0,10,23,37.65714687762794,21,rough,random,8,10
0,1,13,65.10829912939477,21,rough,random,9,10
0,2,1,65.82448178136403,21,rough,random,9,10
0,3,5,39.838487556848044,21,rough,random,9,10
0,4,1,65.82448178136403,21,rough,random,9,10
0,5,9,56.83602999938835,21,rough,random,9,10
0,6,15,56.01893450807077,21,rough,random,9,10
0,7,16,60.44276122661437,21,rough,random,9,10
0,8,6,57.330198803611175,21,rough,random,9,10
0,9,8,84.05808456138621,21,rough,random,9,10
0,10,21,27.978435073561474,21,rough,random,9,10
0,1,26,95.637776452589,22,rough,random,0,10
0,2,10,46.25407907372722,22,rough,random,0,10
0,3,8,58.780008398809095,22,rough,random,0,10
0,4,16,89.40419898399635,22,rough,random,0,10
0,5,5,40.773236390006595,22,rough,random,0,10
0,6,8,58.780008398809095,22,rough,random,0,10
0,7,19,26.417814927570817,22,rough,random,0,10
0,8,4,20.311380358724453,22,rough,random,0,10
0,9,15,59.658131333982546,22,rough,random,0,10
0,10,17,68.15934905088305,22,rough,random,0,10
0,1,13,39.99608466983843,22,rough,random,1,10
0,2,2,61.99564506577142,22,rough,random,1,10
0,3,15,59.658131333982546,22,rough,random,1,10
0,4,21,76.8811866924589,22,rough,random,1,10
0,5,15,59.658131333982546,22,rough,random,1,10
0,6,28,51.76026948077093,22,rough,random,1,10
0,7,6,51.96068858612281,22,rough,random,1,10
0,8,28,51.76026948077093,22,rough,random,1,10
0,9,14,32.201080619597214,22,rough,random,1,10
0,10,27,100.0,22,rough,random,1,10
0,1,12,4.416305524450133,22,rough,random,2,10
0,2,9,44.9346595671596,22,rough,random,2,10
0,3,0,22.033624407431585,22,rough,random,2,10
0,4,24,17.280625763209997,22,rough,random,2,10
0,5,24,17.280625763209997,22,rough,random,2,10
0,6,2,61.99564506577142,22,rough,random,2,10
0,7,4,20.311380358724453,22,rough,random,2,10
0,8,2,61.99564506577142,22,rough,random,2,10
0,9,12,4.416305524450133,22,rough,random,2,10
0,10,10,46.25407907372722,22,rough,random,2,10
0,1,21,76.8811866924589,22,rough,random,3,10
0,2,20,83.43249292753156,22,rough,random,3,10
0,3,14,32.201080619597214,22,rough,random,3,10
0,4,25,63.077365936616005,22,rough,random,3,10
0,5,9,44.9346595671596,22,rough,random,3,10
0,6,26,95.637776452589,22,rough,random,3,10
0,7,7,45.78336531758909,22,rough,random,3,10
0,8,4,20.311380358724453,22,rough,random,3,10
0,9,4,20.311380358724453,22,rough,random,3,10
0,10,17,68.15934905088305,22,rough,random,3,10
0,1,28,51.76026948077093,22,rough,random,4,10
0,2,25,63.077365936616005,22,rough,random,4,10
0,3,19,26.417814927570817,22,rough,random,4,10
0,4,21,76.8811866924589,22,rough,random,4,10
0,5,26,95.637776452589,22,rough,random,4,10
0,6,20,83.43249292753156,22,rough,random,4,10
0,7,11,9.755767570266988,22,rough,random,4,10
0,8,24,17.280625763209997,22,rough,random,4,10
0,9,20,83.43249292753156,22,rough,random,4,10
0,10,4,20.311380358724453,22,rough,random,4,10
0,1,28,51.76026948077093,22,rough,random,5,10
0,2,27,100.0,22,rough,random,5,10
0,3,9,44.9346595671596,22,rough,random,5,10
0,4,3,47.76840065137723,22,rough,random,5,10
0,5,29,71.53412934608275,22,rough,random,5,10
0,6,7,45.78336531758909,22,rough,random,5,10
0,7,17,68.15934905088305,22,rough,random,5,10
0,8,20,83.43249292753156,22,rough,random,5,10
0,9,4,20.311380358724453,22,rough,random,5,10
0,10,10,46.25407907372722,22,rough,random,5,10
0,1,16,89.40419898399635,22,rough,random,6,10
0,2,2,61.99564506577142,22,rough,random,6,10
0,3,24,17.280625763209997,22,rough,random,6,10
0,4,20,83.43249292753156,22,rough,random,6,10
0,5,13,39.99608466983843,22,rough,random,6,10
0,6,0,22.033624407431585,22,rough,random,6,10
0,7,26,95.637776452589,22,rough,random,6,10
0,8,4,20.311380358724453,22,rough,random,6,10
0,9,12,4.416305524450133,22,rough,random,6,10
0,10,21,76.8811866924589,22,rough,random,6,10
0,1,0,22.033624407431585,22,rough,random,7,10
0,2,6,51.96068858612281,22,rough,random,7,10
0,3,20,83.43249292753156,22,rough,random,7,10
0,4,19,26.417814927570817,22,rough,random,7,10
0,5,22,41.377686035046956,22,rough,random,7,10
0,6,28,51.76026948077093,22,rough,random,7,10
0,7,16,89.40419898399635,22,rough,random,7,10
0,8,0,22.033624407431585,22,rough,random,7,10
0,9,22,41.377686035046956,22,rough,random,7,10
0,10,18,32.5165264267712,22,rough,random,7,10
0,1,22,41.377686035046956,22,rough,random,8,10
0,2,20,83.43249292753156,22,rough,random,8,10
0,3,6,51.96068858612281,22,rough,random,8,10
0,4,10,46.25407907372722,22,rough,random,8,10
0,5,6,51.96068858612281,22,rough,random,8,10
0,6,12,4.416305524450133,22,rough,random,8,10
0,7,22,41.377686035046956,22,rough,random,8,10
0,8,4,20.311380358724453,22,rough,random,8,10
0,9,23,0.0,22,rough,random,8,10
0,10,17,68.15934905088305,22,rough,random,8,10
0,1,25,63.077365936616005,22,rough,random,9,10
0,2,0,22.033624407431585,22,rough,random,9,10
0,3,20,83.43249292753156,22,rough,random,9,10
0,4,14,32.201080619597214,22,rough,random,9,10
0,5,25,63.077365936616005,22,rough,random,9,10
0,6,3,47.76840065137723,22,rough,random,9,10
0,7,17,68.15934905088305,22,rough,random,9,10
0,8,15,59.658131333982546,22,rough,random,9,10
0,9,16,89.40419898399635,22,rough,random,9,10
0,10,14,32.201080619597214,22,rough,random,9,10
0,1,22,53.907193151718744,23,rough,random,0,10
0,2,24,100.0,23,rough,random,0,10
0,3,1,64.96673673057288,23,rough,random,0,10
0,4,8,0.0,23,rough,random,0,10
0,5,13,68.59250998356424,23,rough,random,0,10
0,6,29,69.56060660953196,23,rough,random,0,10
0,7,7,25.037028433266805,23,rough,random,0,10
0,8,19,45.394831988774634,23,rough,random,0,10
0,9,29,69.56060660953196,23,rough,random,0,10
0,10,23,70.46905508594735,23,rough,random,0,10
0,1,16,89.2074689064824,23,rough,random,1,10
0,2,16,89.2074689064824,23,rough,random,1,10
0,3,4,50.76397231616214,23,rough,random,1,10
0,4,17,66.6395086469638,23,rough,random,1,10
0,5,7,25.037028433266805,23,rough,random,1,10
0,6,22,53.907193151718744,23,rough,random,1,10
0,7,8,0.0,23,rough,random,1,10
0,8,1,64.96673673057288,23,rough,random,1,10
0,9,25,94.18013116297989,23,rough,random,1,10
0,10,22,53.907193151718744,23,rough,random,1,10
0,1,17,66.6395086469638,23,rough,random,2,10
0,2,21,54.29699720482415,23,rough,random,2,10
0,3,15,81.68598723679837,23,rough,random,2,10
0,4,28,94.9224105566015,23,rough,random,2,10
0,5,23,70.46905508594735,23,rough,random,2,10
0,6,1,64.96673673057288,23,rough,random,2,10
0,7,1,64.96673673057288,23,rough,random,2,10
0,8,17,66.6395086469638,23,rough,random,2,10
0,9,22,53.907193151718744,23,rough,random,2,10
0,10,7,25.037028433266805,23,rough,random,2,10
0,1,23,70.46905508594735,23,rough,random,3,10
0,2,10,43.89024202496359,23,rough,random,3,10
0,3,23,70.46905508594735,23,rough,random,3,10
0,4,22,53.907193151718744,23,rough,random,3,10
0,5,0,58.56858967237933,23,rough,random,3,10
0,6,8,0.0,23,rough,random,3,10
0,7,1,64.96673673057288,23,rough,random,3,10
0,8,25,94.18013116297989,23,rough,random,3,10
0,9,21,54.29699720482415,23,rough,random,3,10
0,10,13,68.59250998356424,23,rough,random,3,10
0,1,20,54.22109204680851,23,rough,random,4,10
0,2,5,67.2823629937803,23,rough,random,4,10
0,3,7,25.037028433266805,23,rough,random,4,10
0,4,28,94.9224105566015,23,rough,random,4,10
0,5,26,70.07990645578091,23,rough,random,4,10
0,6,11,57.96059047562273,23,rough,random,4,10
0,7,10,43.89024202496359,23,rough,random,4,10
0,8,14,67.87040437867742,23,rough,random,4,10
0,9,1,64.96673673057288,23,rough,random,4,10
0,10,24,100.0,23,rough,random,4,10
0,1,9,22.17193210504268,23,rough,random,5,10
0,2,23,70.46905508594735,23,rough,random,5,10
0,3,0,58.56858967237933,23,rough,random,5,10
0,4,0,58.56858967237933,23,rough,random,5,10
0,5,8,0.0,23,rough,random,5,10
0,6,19,45.394831988774634,23,rough,random,5,10
0,7,4,50.76397231616214,23,rough,random,5,10
0,8,22,53.907193151718744,23,rough,random,5,10
0,9,28,94.9224105566015,23,rough,random,5,10
0,10,5,67.2823629937803,23,rough,random,5,10
0,1,7,25.037028433266805,23,rough,random,6,10
0,2,4,50.76397231616214,23,rough,random,6,10
0,3,0,58.56858967237933,23,rough,random,6,10
0,4,18,50.397917835038555,23,rough,random,6,10
0,5,12,78.97747313007793,23,rough,random,6,10
0,6,21,54.29699720482415,23,rough,random,6,10
0,7,9,22.17193210504268,23,rough,random,6,10
0,8,6,51.69768169239033,23,rough,random,6,10
0,9,0,58.56858967237933,23,rough,random,6,10
0,10,5,67.2823629937803,23,rough,random,6,10
0,1,3,64.03648939946942,23,rough,random,7,10
0,2,2,59.25484781799233,23,rough,random,7,10
0,3,29,69.56060660953196,23,rough,random,7,10
0,4,25,94.18013116297989,23,rough,random,7,10
0,5,15,81.68598723679837,23,rough,random,7,10
0,6,21,54.29699720482415,23,rough,random,7,10
0,7,22,53.907193151718744,23,rough,random,7,10
0,8,8,0.0,23,rough,random,7,10
0,9,16,89.2074689064824,23,rough,random,7,10
0,10,11,57.96059047562273,23,rough,random,7,10
0,1,4,50.76397231616214,23,rough,random,8,10
0,2,14,67.87040437867742,23,rough,random,8,10
0,3,27,87.3062679733712,23,rough,random,8,10
0,4,29,69.56060660953196,23,rough,random,8,10
0,5,7,25.037028433266805,23,rough,random,8,10
0,6,21,54.29699720482415,23,rough,random,8,10
0,7,20,54.22109204680851,23,rough,random,8,10
0,8,25,94.18013116297989,23,rough,random,8,10
0,9,11,57.96059047562273,23,rough,random,8,10
0,10,7,25.037028433266805,23,rough,random,8,10
0,1,28,94.9224105566015,23,rough,random,9,10
0,2,0,58.56858967237933,23,rough,random,9,10
0,3,15,81.68598723679837,23,rough,random,9,10
0,4,26,70.07990645578091,23,rough,random,9,10
0,5,8,0.0,23,rough,random,9,10
0,6,22,53.907193151718744,23,rough,random,9,10
0,7,17,66.6395086469638,23,rough,random,9,10
0,8,0,58.56858967237933,23,rough,random,9,10
0,9,24,100.0,23,rough,random,9,10
0,10,5,67.2823629937803,23,rough,random,9,10
0,1,26,0.0,24,rough,random,0,10
0,2,10,25.324525058047165,24,rough,random,0,10
0,3,16,6.952231760967353,24,rough,random,0,10
0,4,1,39.077970106875625,24,rough,random,0,10
0,5,17,59.838155307601056,24,rough,random,0,10
0,6,8,19.64169934092946,24,rough,random,0,10
0,7,21,60.602924989735186,24,rough,random,0,10
0,8,8,19.64169934092946,24,rough,random,0,10
0,9,16,6.952231760967353,24,rough,random,0,10
0,10,17,59.838155307601056,24,rough,random,0,10
0,1,5,34.352476039347465,24,rough,random,1,10
0,2,4,19.895917342050737,24,rough,random,1,10
0,3,19,89.18477490648958,24,rough,random,1,10
0,4,22,38.05793336553745,24,rough,random,1,10
0,5,13,79.37131737501389,24,rough,random,1,10
0,6,24,56.51360858737373,24,rough,random,1,10
0,7,28,88.27396954958824,24,rough,random,1,10
0,8,5,34.352476039347465,24,rough,random,1,10
0,9,17,59.838155307601056,24,rough,random,1,10
0,10,17,59.838155307601056,24,rough,random,1,10
0,1,0,67.00168170121687,24,rough,random,2,10
0,2,2,40.8254134553918,24,rough,random,2,10
0,3,8,19.64169934092946,24,rough,random,2,10
0,4,17,59.838155307601056,24,rough,random,2,10
0,5,15,9.319035128729137,24,rough,random,2,10
0,6,13,79.37131737501389,24,rough,random,2,10
0,7,21,60.602924989735186,24,rough,random,2,10
0,8,10,25.324525058047165,24,rough,random,2,10
0,9,22,38.05793336553745,24,rough,random,2,10
0,10,20,77.37447277489935,24,rough,random,2,10
0,1,9,8.373493712820029,24,rough,random,3,10
0,2,19,89.18477490648958,24,rough,random,3,10
0,3,29,71.91672931400127,24,rough,random,3,10
0,4,14,50.26801185991666,24,rough,random,3,10
0,5,2,40.8254134553918,24,rough,random,3,10
0,6,2,40.8254134553918,24,rough,random,3,10
0,7,22,38.05793336553745,24,rough,random,3,10
0,8,26,0.0,24,rough,random,3,10
0,9,7,52.15630870004625,24,rough,random,3,10
0,10,27,48.607401979459404,24,rough,random,3,10
0,1,17,59.838155307601056,24,rough,random,4,10
0,2,6,32.202775433377184,24,rough,random,4,10
0,3,22,38.05793336553745,24,rough,random,4,10
0,4,6,32.202775433377184,24,rough,random,4,10
0,5,8,19.64169934092946,24,rough,random,4,10
0,6,17,59.838155307601056,24,rough,random,4,10
0,7,17,59.838155307601056,24,rough,random,4,10
0,8,1,39.077970106875625,24,rough,random,4,10
0,9,28,88.27396954958824,24,rough,random,4,10
0,10,21,60.602924989735186,24,rough,random,4,10
0,1,16,6.952231760967353,24,rough,random,5,10
0,2,15,9.319035128729137,24,rough,random,5,10
0,3,11,68.9789542833985,24,rough,random,5,10
0,4,22,38.05793336553745,24,rough,random,5,10
0,5,19,89.18477490648958,24,rough,random,5,10
0,6,25,20.303396674053577,24,rough,random,5,10
0,7,28,88.27396954958824,24,rough,random,5,10
0,8,18,100.0,24,rough,random,5,10
0,9,0,67.00168170121687,24,rough,random,5,10
0,10,23,44.88198883408545,24,rough,random,5,10
0,1,16,6.952231760967353,24,rough,random,6,10
0,2,10,25.324525058047165,24,rough,random,6,10
0,3,28,88.27396954958824,24,rough,random,6,10
0,4,8,19.64169934092946,24,rough,random,6,10
0,5,13,79.37131737501389,24,rough,random,6,10
0,6,22,38.05793336553745,24,rough,random,6,10
0,7,4,19.895917342050737,24,rough,random,6,10
0,8,26,0.0,24,rough,random,6,10
0,9,25,20.303396674053577,24,rough,random,6,10
0,10,4,19.895917342050737,24,rough,random,6,10
0,1,2,40.8254134553918,24,rough,random,7,10
0,2,22,38.05793336553745,24,rough,random,7,10
0,3,8,19.64169934092946,24,rough,random,7,10
0,4,5,34.352476039347465,24,rough,random,7,10
0,5,10,25.324525058047165,24,rough,random,7,10
0,6,7,52.15630870004625,24,rough,random,7,10
0,7,29,71.91672931400127,24,rough,random,7,10
0,8,18,100.0,24,rough,random,7,10
0,9,6,32.202775433377184,24,rough,random,7,10
0,10,5,34.352476039347465,24,rough,random,7,10
0,1,5,34.352476039347465,24,rough,random,8,10
0,2,23,44.88198883408545,24,rough,random,8,10
0,3,19,89.18477490648958,24,rough,random,8,10
0,4,15,9.319035128729137,24,rough,random,8,10
0,5,14,50.26801185991666,24,rough,random,8,10
0,6,9,8.373493712820029,24,rough,random,8,10
0,7,23,44.88198883408545,24,rough,random,8,10
0,8,10,25.324525058047165,24,rough,random,8,10
0,9,17,59.838155307601056,24,rough,random,8,10
0,10,2,40.8254134553918,24,rough,random,8,10
0,1,20,77.37447277489935,24,rough,random,9,10
0,2,22,38.05793336553745,24,rough,random,9,10
0,3,23,44.88198883408545,24,rough,random,9,10
0,4,29,71.91672931400127,24,rough,random,9,10
0,5,8,19.64169934092946,24,rough,random,9,10
0,6,14,50.26801185991666,24,rough,random,9,10
0,7,25,20.303396674053577,24,rough,random,9,10
0,8,6,32.202775433377184,24,rough,random,9,10
0,9,29,71.91672931400127,24,rough,random,9,10
0,10,17,59.838155307601056,24,rough,random,9,10
0,1,22,28.085939054959763,25,rough,random,0,10
0,2,20,48.92181294370567,25,rough,random,0,10
0,3,20,48.92181294370567,25,rough,random,0,10
0,4,15,67.34661364842259,25,rough,random,0,10
0,5,15,67.34661364842259,25,rough,random,0,10
0,6,2,45.94266175451913,25,rough,random,0,10
0,7,10,37.449010165900184,25,rough,random,0,10
0,8,20,48.92181294370567,25,rough,random,0,10
0,9,2,45.94266175451913,25,rough,random,0,10
0,10,26,27.208613607123777,25,rough,random,0,10
0,1,2,45.94266175451913,25,rough,random,1,10
0,2,3,56.45738851469781,25,rough,random,1,10
0,3,5,28.29458497256308,25,rough,random,1,10
0,4,14,61.18058615312583,25,rough,random,1,10
0,5,2,45.94266175451913,25,rough,random,1,10
0,6,16,100.0,25,rough,random,1,10
0,7,18,33.83568595724665,25,rough,random,1,10
0,8,7,78.87056680501328,25,rough,random,1,10
0,9,27,7.565789298543566,25,rough,random,1,10
0,10,2,45.94266175451913,25,rough,random,1,10
0,1,26,27.208613607123777,25,rough,random,2,10
0,2,1,35.68477285553705,25,rough,random,2,10
0,3,17,79.87404451025614,25,rough,random,2,10
0,4,25,29.227700415435493,25,rough,random,2,10
0,5,24,24.461970483814635,25,rough,random,2,10
0,6,18,33.83568595724665,25,rough,random,2,10
0,7,2,45.94266175451913,25,rough,random,2,10
0,8,23,30.21465177909813,25,rough,random,2,10
0,9,17,79.87404451025614,25,rough,random,2,10
0,10,18,33.83568595724665,25,rough,random,2,10
0,1,24,24.461970483814635,25,rough,random,3,10
0,2,27,7.565789298543566,25,rough,random,3,10
0,3,3,56.45738851469781,25,rough,random,3,10
0,4,13,66.63054475114288,25,rough,random,3,10
0,5,4,30.73250374609748,25,rough,random,3,10
0,6,20,48.92181294370567,25,rough,random,3,10
0,7,21,34.7845536438343,25,rough,random,3,10
0,8,23,30.21465177909813,25,rough,random,3,10
0,9,21,34.7845536438343,25,rough,random,3,10
0,10,6,70.40433897844852,25,rough,random,3,10
0,1,3,56.45738851469781,25,rough,random,4,10
0,2,3,56.45738851469781,25,rough,random,4,10
0,3,26,27.208613607123777,25,rough,random,4,10
0,4,19,32.92257815965153,25,rough,random,4,10
0,5,14,61.18058615312583,25,rough,random,4,10
0,6,26,27.208613607123777,25,rough,random,4,10
0,7,24,24.461970483814635,25,rough,random,4,10
0,8,5,28.29458497256308,25,rough,random,4,10
0,9,11,0.0,25,rough,random,4,10
0,10,6,70.40433897844852,25,rough,random,4,10
0,1,8,55.90239428260701,25,rough,random,5,10
0,2,24,24.461970483814635,25,rough,random,5,10
0,3,19,32.92257815965153,25,rough,random,5,10
0,4,4,30.73250374609748,25,rough,random,5,10
0,5,2,45.94266175451913,25,rough,random,5,10
0,6,13,66.63054475114288,25,rough,random,5,10
0,7,26,27.208613607123777,25,rough,random,5,10
0,8,26,27.208613607123777,25,rough,random,5,10
0,9,11,0.0,25,rough,random,5,10
0,10,14,61.18058615312583,25,rough,random,5,10
0,1,14,61.18058615312583,25,rough,random,6,10
0,2,12,15.434480065866177,25,rough,random,6,10
0,3,18,33.83568595724665,25,rough,random,6,10
0,4,13,66.63054475114288,25,rough,random,6,10
0,5,24,24.461970483814635,25,rough,random,6,10
0,6,2,45.94266175451913,25,rough,random,6,10
0,7,13,66.63054475114288,25,rough,random,6,10
0,8,28,2.694661912684538,25,rough,random,6,10
0,9,2,45.94266175451913,25,rough,random,6,10
0,10,23,30.21465177909813,25,rough,random,6,10
0,1,20,48.92181294370567,25,rough,random,7,10
0,2,10,37.449010165900184,25,rough,random,7,10
0,3,11,0.0,25,rough,random,7,10
0,4,23,30.21465177909813,25,rough,random,7,10
0,5,22,28.085939054959763,25,rough,random,7,10
0,6,4,30.73250374609748,25,rough,random,7,10
0,7,5,28.29458497256308,25,rough,random,7,10
0,8,11,0.0,25,rough,random,7,10
0,9,29,42.72178684216744,25,rough,random,7,10
0,10,13,66.63054475114288,25,rough,random,7,10
0,1,10,37.449010165900184,25,rough,random,8,10
0,2,17,79.87404451025614,25,rough,random,8,10
0,3,22,28.085939054959763,25,rough,random,8,10
0,4,27,7.565789298543566,25,rough,random,8,10
0,5,6,70.40433897844852,25,rough,random,8,10
0,6,9,64.83492205094099,25,rough,random,8,10
0,7,26,27.208613607123777,25,rough,random,8,10
0,8,10,37.449010165900184,25,rough,random,8,10
0,9,4,30.73250374609748,25,rough,random,8,10
0,10,0,52.323521560678024,25,rough,random,8,10
0,1,24,24.461970483814635,25,rough,random,9,10
0,2,10,37.449010165900184,25,rough,random,9,10
0,3,27,7.565789298543566,25,rough,random,9,10
0,4,24,24.461970483814635,25,rough,random,9,10
0,5,16,100.0,25,rough,random,9,10
0,6,6,70.40433897844852,25,rough,random,9,10
0,7,5,28.29458497256308,25,rough,random,9,10
0,8,18,33.83568595724665,25,rough,random,9,10
0,9,4,30.73250374609748,25,rough,random,9,10
0,10,26,27.208613607123777,25,rough,random,9,10
0,1,16,71.94844488392991,26,rough,random,0,10
0,2,12,78.56241331318053,26,rough,random,0,10
0,3,22,71.47031365549677,26,rough,random,0,10
0,4,5,13.689468284457156,26,rough,random,0,10
0,5,28,48.01531713828332,26,rough,random,0,10
0,6,9,24.398761648124005,26,rough,random,0,10
0,7,27,53.15619748611723,26,rough,random,0,10
0,8,18,37.819448586113886,26,rough,random,0,10
0,9,28,48.01531713828332,26,rough,random,0,10
0,10,1,55.54012784962068,26,rough,random,0,10
0,1,16,71.94844488392991,26,rough,random,1,10
0,2,8,14.410636399090707,26,rough,random,1,10
0,3,24,81.4003284113426,26,rough,random,1,10
0,4,0,56.41186718101985,26,rough,random,1,10
0,5,10,58.61022044517238,26,rough,random,1,10
0,6,17,54.83808770937888,26,rough,random,1,10
0,7,12,78.56241331318053,26,rough,random,1,10
0,8,7,3.058343116557141,26,rough,random,1,10
0,9,11,82.05932079295117,26,rough,random,1,10
0,10,1,55.54012784962068,26,rough,random,1,10
0,1,13,42.85533298081983,26,rough,random,2,10
0,2,13,42.85533298081983,26,rough,random,2,10
0,3,23,59.93402010427997,26,rough,random,2,10
0,4,4,10.729767441691036,26,rough,random,2,10
0,5,10,58.61022044517238,26,rough,random,2,10
0,6,11,82.05932079295117,26,rough,random,2,10
0,7,4,10.729767441691036,26,rough,random,2,10
0,8,7,3.058343116557141,26,rough,random,2,10
0,9,26,77.89387356153767,26,rough,random,2,10
0,10,27,53.15619748611723,26,rough,random,2,10
0,1,19,51.790710909620316,26,rough,random,3,10
0,2,16,71.94844488392991,26,rough,random,3,10
0,3,13,42.85533298081983,26,rough,random,3,10
0,4,15,75.77169769618892,26,rough,random,3,10
0,5,12,78.56241331318053,26,rough,random,3,10
0,6,12,78.56241331318053,26,rough,random,3,10
0,7,14,51.336197522906346,26,rough,random,3,10
0,8,26,77.89387356153767,26,rough,random,3,10
0,9,0,56.41186718101985,26,rough,random,3,10
0,10,9,24.398761648124005,26,rough,random,3,10
0,1,13,42.85533298081983,26,rough,random,4,10
0,2,3,39.881872475224256,26,rough,random,4,10
0,3,19,51.790710909620316,26,rough,random,4,10
0,4,20,46.31139748397245,26,rough,random,4,10
0,5,1,55.54012784962068,26,rough,random,4,10
0,6,26,77.89387356153767,26,rough,random,4,10
0,7,25,100.0,26,rough,random,4,10
0,8,18,37.819448586113886,26,rough,random,4,10
0,9,28,48.01531713828332,26,rough,random,4,10
0,10,28,48.01531713828332,26,rough,random,4,10
0,1,2,30.050652032586385,26,rough,random,5,10
0,2,25,100.0,26,rough,random,5,10
0,3,12,78.56241331318053,26,rough,random,5,10
0,4,8,14.410636399090707,26,rough,random,5,10
0,5,29,36.32565978712885,26,rough,random,5,10
0,6,5,13.689468284457156,26,rough,random,5,10
0,7,22,71.47031365549677,26,rough,random,5,10
0,8,3,39.881872475224256,26,rough,random,5,10
0,9,1,55.54012784962068,26,rough,random,5,10
0,10,16,71.94844488392991,26,rough,random,5,10
0,1,2,30.050652032586385,26,rough,random,6,10
0,2,25,100.0,26,rough,random,6,10
0,3,14,51.336197522906346,26,rough,random,6,10
0,4,21,69.8234010499189,26,rough,random,6,10
0,5,6,0.0,26,rough,random,6,10
0,6,19,51.790710909620316,26,rough,random,6,10
0,7,0,56.41186718101985,26,rough,random,6,10
0,8,29,36.32565978712885,26,rough,random,6,10
0,9,24,81.4003284113426,26,rough,random,6,10
0,10,21,69.8234010499189,26,rough,random,6,10
0,1,2,30.050652032586385,26,rough,random,7,10
0,2,22,71.47031365549677,26,rough,random,7,10
0,3,2,30.050652032586385,26,rough,random,7,10
0,4,12,78.56241331318053,26,rough,random,7,10
0,5,22,71.47031365549677,26,rough,random,7,10
0,6,0,56.41186718101985,26,rough,random,7,10
0,7,10,58.61022044517238,26,rough,random,7,10
0,8,18,37.819448586113886,26,rough,random,7,10
0,9,23,59.93402010427997,26,rough,random,7,10
0,10,5,13.689468284457156,26,rough,random,7,10
0,1,19,51.790710909620316,26,rough,random,8,10
0,2,0,56.41186718101985,26,rough,random,8,10
0,3,6,0.0,26,rough,random,8,10
0,4,25,100.0,26,rough,random,8,10
0,5,17,54.83808770937888,26,rough,random,8,10
0,6,8,14.410636399090707,26,rough,random,8,10
0,7,0,56.41186718101985,26,rough,random,8,10
0,8,21,69.8234010499189,26,rough,random,8,10
0,9,6,0.0,26,rough,random,8,10
0,10,8,14.410636399090707,26,rough,random,8,10
0,1,27,53.15619748611723,26,rough,random,9,10
0,2,28,48.01531713828332,26,rough,random,9,10
0,3,9,24.398761648124005,26,rough,random,9,10
0,4,25,100.0,26,rough,random,9,10
0,5,13,42.85533298081983,26,rough,random,9,10
0,6,3,39.881872475224256,26,rough,random,9,10
0,7,4,10.729767441691036,26,rough,random,9,10
0,8,25,100.0,26,rough,random,9,10
0,9,10,58.61022044517238,26,rough,random,9,10
0,10,9,24.398761648124005,26,rough,random,9,10
0,1,7,0.0,27,rough,random,0,10
0,2,24,56.59307084678943,27,rough,random,0,10
0,3,4,62.3760777642158,27,rough,random,0,10
0,4,25,94.79635990072997,27,rough,random,0,10
0,5,3,74.41474206765348,27,rough,random,0,10
0,6,4,62.3760777642158,27,rough,random,0,10
0,7,5,29.29596881295136,27,rough,random,0,10
0,8,15,62.21130365145547,27,rough,random,0,10
0,9,12,58.598796063226224,27,rough,random,0,10
0,10,12,58.598796063226224,27,rough,random,0,10
0,1,5,29.29596881295136,27,rough,random,1,10
0,2,8,21.870431959909457,27,rough,random,1,10
0,3,29,94.40185627454531,27,rough,random,1,10
0,4,8,21.870431959909457,27,rough,random,1,10
0,5,27,14.483346682846019,27,rough,random,1,10
0,6,6,4.161955652436535,27,rough,random,1,10
0,7,5,29.29596881295136,27,rough,random,1,10
0,8,27,14.483346682846019,27,rough,random,1,10
0,9,26,51.3588877196416,27,rough,random,1,10
0,10,28,55.365377152523656,27,rough,random,1,10
0,1,24,56.59307084678943,27,rough,random,2,10
0,2,1,24.833029512406497,27,rough,random,2,10
0,3,26,51.3588877196416,27,rough,random,2,10
0,4,24,56.59307084678943,27,rough,random,2,10
0,5,18,83.7687101803423,27,rough,random,2,10
0,6,27,14.483346682846019,27,rough,random,2,10
0,7,14,38.96570255841711,27,rough,random,2,10
0,8,9,32.78364053239185,27,rough,random,2,10
0,9,21,18.729251579198984,27,rough,random,2,10
0,10,20,29.52536112595885,27,rough,random,2,10
0,1,23,14.660711891761604,27,rough,random,3,10
0,2,20,29.52536112595885,27,rough,random,3,10
0,3,25,94.79635990072997,27,rough,random,3,10
0,4,19,79.95467053596134,27,rough,random,3,10
0,5,12,58.598796063226224,27,rough,random,3,10
0,6,11,94.09712118395116,27,rough,random,3,10
0,7,20,29.52536112595885,27,rough,random,3,10
0,8,15,62.21130365145547,27,rough,random,3,10
0,9,6,4.161955652436535,27,rough,random,3,10
0,10,11,94.09712118395116,27,rough,random,3,10
0,1,6,4.161955652436535,27,rough,random,4,10
0,2,4,62.3760777642158,27,rough,random,4,10
0,3,10,45.75123080614168,27,rough,random,4,10
0,4,6,4.161955652436535,27,rough,random,4,10
0,5,7,0.0,27,rough,random,4,10
0,6,24,56.59307084678943,27,rough,random,4,10
0,7,26,51.3588877196416,27,rough,random,4,10
0,8,5,29.29596881295136,27,rough,random,4,10
0,9,28,55.365377152523656,27,rough,random,4,10
0,10,9,32.78364053239185,27,rough,random,4,10
0,1,26,51.3588877196416,27,rough,random,5,10
0,2,1,24.833029512406497,27,rough,random,5,10
